nombre_campo;descripcion;modulo;valores_permitidos;numero_pregunta;tema_pregunta;pagina_pdf;estado_extraccion;asignacion_valores
P59_7;¿La municipalidad administra infraestructura deportiva y/o recreativa / Losas solo para básquet?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Si | 2: No;59;administra;32;ok;asignado_por_posicion
P59_7_1;Número de infraestructura deportiva y/o recreativa / Losas solo para básquet;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;59;deportiva y/o;32;ok;sin_valores
P59_8;¿La municipalidad administra infraestructura deportiva y/o recreativa / Parques zonales?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Si | 2: No;59;recreativa, 2022;32;ok;asignado_por_posicion
P59_8_1;Número de infraestructura deportiva y/o recreativa / Parques zonales;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;59;recreativa, 2022;32;ok;sin_valores
P59_9;¿La municipalidad administra infraestructura deportiva y/o recreativa / Piscinas?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Si | 2: No;59;recreativa, 2022;32;ok;asignado_por_posicion
P59_9_1;Número de infraestructura deportiva y/o recreativa / Piscinas;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;59;recreativa, 2022;32;ok;sin_valores
P59_10;¿La municipalidad administra infraestructura deportiva y/o recreativa / Gimnasios?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Si | 2: No;59;recreativa, 2022;32;ok;asignado_por_posicion
P59_10_1;Número de infraestructura deportiva y/o recreativa / Gimnasios;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;59;recreativa, 2022;32;ok;sin_valores
P59_11;¿La municipalidad administra infraestructura deportiva y/o recreativa / Otro?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Si | 2: No;59;recreativa, 2022;32;ok;asignado_por_posicion
P59_11_1;Número de infraestructura deportiva y/o recreativa / Otro;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;59;recreativa, 2022;32;ok;sin_valores
P59_11_O;La municipalidad administra infraestructura deportiva y/o recreativa / Otro / Especifique SERVICIOS SOCIALES;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;59;recreativa, 2022;32;ok;sin_valores
VFI_P60A;Municipalidad Informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;59;recreativa, 2022;32;ok;asignado_por_posicion
P60A_1;¿La municipalidad informó que tiene Comité del Programa del Vaso de Leche?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;59;recreativa, 2022;32;ok;asignado_por_posicion
P60A_1_1;Comité del Programa del Vaso de Leche / Número de organizaciones al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;59;recreativa, 2022;32;ok;sin_valores
P60A_1_2;Comité del Programa del Vaso de Leche / Total de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;59;recreativa, 2022;32;ok;sin_valores
P60A_2;¿La municipalidad informó que tiene Comedor Popular?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;60A;en el distrito, al 31;32;ok;asignado_por_posicion
P60A_2_1;Comedor Popular / Número de organizaciones al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;de diciembre 2021;32;ok;sin_valores
P60A_2_2;Comedor Popular / Total de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;de diciembre 2021;32;ok;sin_valores
P60A_3;¿La municipalidad informó que tiene Club de Madres?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;60A;de diciembre 2021;32;ok;asignado_por_posicion
P60A_3_1;Club de Madres / Número de organizaciones al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;de diciembre 2021;32;ok;sin_valores
P60A_3_2;Club de Madres / Total de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;de diciembre 2021;32;ok;sin_valores
P60A_4;¿La municipalidad informó que tiene Organizaciones Juveniles?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;60A;de diciembre 2021;33;ok;asignado_por_posicion
P60A_4_1;Organizaciones Juveniles / Número de organizaciones al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;de diciembre 2021;33;ok;sin_valores
P60A_4_2;Organizaciones Juveniles / Total de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;Organizaciones;33;ok;sin_valores
P60A_5;¿La municipalidad informó que tiene Otras Organizaciones Sociales?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;60A;en el distrito, al 31;33;ok;asignado_por_posicion
P60A_5_1;Otras Organizaciones Sociales / Número de organizaciones al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;de diciembre 2021;33;ok;sin_valores
P60A_5_2;Otras Organizaciones Sociales / Total de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;de diciembre 2021;33;ok;sin_valores
P60A_5_O;Otras Organizaciones Sociales / Especifique;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;de diciembre 2021;33;ok;sin_valores
VFI_P60B;Municipalidad Informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;60A;de diciembre 2021;33;ok;asignado_por_posicion
P60B_1A_1;¿Tiene beneficiarios del Programa del Vaso de Leche a niñas y niños de 0 a 6 años?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;60A;de diciembre 2021;33;ok;asignado_por_posicion
P60B_1_1;Beneficiarios del Programa de Vaso de Leche / Niñas y niños de 0 a 6 años / Número de beneficiarios y/o afliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;de diciembre 2021;33;ok;sin_valores
P60B_2A_1;¿Tiene beneficiarios del Programa del Vaso de Leche a niñas y niños de 7 a 13 años?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;60A;de diciembre 2021;33;ok;asignado_por_posicion
P60B_2_1;Beneficiarios del Programa de Vaso de Leche / Niñas y niños de 7 a 13 años / Número de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;de diciembre 2021;33;ok;sin_valores
P60B_3A_1;¿Tiene beneficiarios del Programa del Vaso de Leche a madres gestantes ?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;60A;de diciembre 2021;33;ok;asignado_por_posicion
P60B_3_1;Beneficiarios del Programa de Vaso de Leche / Madres gestantes / Número de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60A;de diciembre 2021;33;ok;sin_valores
P60B_4A_1;¿Tiene beneficiarios del Programa del Vaso de Leche a madres en período de lactancia?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;60A;Beneficiarios del;33;ok;asignado_por_posicion
P60B_4_1;Beneficiarios del Programa de Vaso de Leche / Madres en período de lactancia / Número de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60B;diciembre 2021;33;ok;sin_valores
P60B_5A_1;¿Tiene beneficiarios del Programa del Vaso de Leche a personas afectadas con tuberculosis?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;60B;diciembre 2021;33;ok;asignado_por_posicion
P60B_5_1;Beneficiarios del Programa de Vaso de Leche / Personas afectadas con tuberculosis / Número de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60B;diciembre 2021;33;ok;sin_valores
P60B_6A_1;¿Tiene beneficiarios del Programa del Vaso de Leche a adulto mayor?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;60B;diciembre 2021;33;ok;asignado_por_posicion
P60B_6_1;Beneficiarios del Programa de Vaso de Leche / Adulto Mayor / Número de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60B;diciembre 2021;33;ok;sin_valores
P60B_7A_1;¿Tiene beneficiarios del Programa del Vaso de Leche a personas con alguna discapacidad?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;60B;diciembre 2021;33;ok;asignado_por_posicion
P60B_7_1;Beneficiarios del Programa de Vaso de Leche / Personas con alguna discapacidad / Número de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60B;diciembre 2021;33;ok;sin_valores
P60B_T_1;Beneficiarios del Programa del Vaso de Leche / Total de beneficiarios / Número de beneficiarios y/o afiliados al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;60B;diciembre 2021;33;ok;sin_valores
VFI_P61;Municipalidad Informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;60B;Municipalidad que;33;ok;asignado_por_posicion
P61;¿La Municipalidad ha implementado el Centro Integral de Atención al Adulto Mayor (CIAM), según la ley N° 30490?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No implementó;60B;Centro Integral de;33;ok;asignado_por_posicion
P61_1;Centro Integral de Atención al Adulto Mayor (CIAM) / Número de locales en funcionamiento;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;61;según la ley N°;33;ok;sin_valores
P61_2;Centro Integral de Atención al Adulto Mayor (CIAM) / Total de beneficiarios registrados en todos los locales al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;61;diciembre 2021;33;ok;sin_valores
VFI_P62;Municipalidad Informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;61;Municipalidad que;34;ok;asignado_por_posicion
P62;¿La Municipalidad ha implementado la Oficina Municipal de Atención a las Personas con Discapacidad (OMAPED) ?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No implementó;62;Persona con;34;ok;asignado_por_posicion
P62_1;Oficina Municipal de Atención a la Persona con Discapacidad (OMAPED) / Total de beneficiarios al 31 de diciembre 2021;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;62;diciembre 2021;34;ok;sin_valores
VFI_P63;Municipalidad Informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;62;Municipalidad que;34;ok;asignado_por_posicion
P63;¿La Municipalidad cuenta con Voluntarios para el desarrollo de Servicios Sociales?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No cuenta;63;servicios sociales,;34;ok;asignado_por_posicion
VFI_P64;Municipalidad Informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;63;DEFENSORÍA MUNICIPAL DEL NIÑO Y EL ADOLESCENTE (DEMUNA);34;ok;asignado_por_posicion
P64;¿La municipalidad brindó el servicio de Defensoría Municipal del Niño y el Adolescente (DEMUNA) ?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No brindó el servicio;63;DEFENSORÍA MUNICIPAL DEL NIÑO Y EL ADOLESCENTE (DEMUNA);34;ok;asignado_por_posicion
P64_1;¿La Defensoría Municipal atendió casos de: Alimentos?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;63;DEFENSORÍA MUNICIPAL DEL NIÑO Y EL ADOLESCENTE (DEMUNA);34;ok;asignado_por_posicion
P64_1_1;Número de casos atendidos / Alimentos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;63;DEFENSORÍA MUNICIPAL DEL NIÑO Y EL ADOLESCENTE (DEMUNA);34;ok;sin_valores
P64_2;¿La Defensoría Municipal atendió casos de: Tenencia de hijas o hijos?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;63;DEFENSORÍA MUNICIPAL DEL NIÑO Y EL ADOLESCENTE (DEMUNA);34;ok;asignado_por_posicion
P64_2_1;Número de casos atendidos / Tenencia de hijas o hijos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;63;DEFENSORÍA MUNICIPAL DEL NIÑO Y EL ADOLESCENTE (DEMUNA);34;ok;sin_valores
P64_3;¿La Defensoría Municipal atendió casos de: Régimen de visitas?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;63;DEFENSORÍA MUNICIPAL DEL NIÑO Y EL ADOLESCENTE (DEMUNA);34;ok;asignado_por_posicion
P64_3_1;Número de casos atendidos / Régimen de visitas;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;63;DEFENSORÍA MUNICIPAL DEL NIÑO Y EL ADOLESCENTE (DEMUNA);34;ok;sin_valores
P64_4;¿La Defensoría Municipal atendió casos de: Normas de comportamiento?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;63;Municipalidad que;34;ok;asignado_por_posicion
P64_4_1;Número de casos atendidos / Normas de comportamiento;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;63;Defensoría;34;ok;sin_valores
P64_5;¿La Defensoría Municipal atendió casos de: Reconocimiento voluntario de la filiación?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;Municipal del Niño y;34;ok;asignado_por_posicion
P64_5_1;Número de casos atendidos / Reconocimiento voluntario de la filiación;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;(DEMUNA) y los;34;ok;sin_valores
P64_6;¿La Defensoría Municipal atendió casos de: Violencia hacia niñas, niños y adolescentes en el hogar?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;34;ok;asignado_por_posicion
P64_6_1;Número de casos atendidos / Violencia hacia niñas, niños y adolescentes en el hogar;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;34;ok;sin_valores
P64_7;adolescentes en la Institución Educativa por otra(o) niña, niño o adolescente ¿La Defensoría Municipal atendió casos de: Violencia hacia niñas, niños o (bullying )?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;34;ok;asignado_por_posicion
P64_7_1;Número de casos atendidos / Violencia hacia niñas, niños o adolescentes en la Institución Educativa por otra(o) niña, niño o adolescente (bullying );MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;34;ok;sin_valores
P64_8;¿Defensoría Municipal atendió casos de: Violencia hacia niñas, niños y adolescentes fuera del hogar?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;34;ok;asignado_por_posicion
P64_8_1;Número de casos atendidos / Violencia hacia niñas, niños y adolescentes fuera del hogar;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;34;ok;sin_valores
P64_9;¿La Defensoría Municipal atendió casos de: Relacionados al nombre e identidad?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;34;ok;asignado_por_posicion
P64_9_1;Número de casos atendidos / Relacionados al nombre e identidad;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;34;ok;sin_valores
P64_10;¿La Defensoría Municipal atendió casos de: Matrícula escolar?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;35;ok;asignado_por_posicion
P64_10_1;Número de casos atendidos / Matrícula escolar;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;35;ok;sin_valores
P64_11;¿La Defensoría Municipal atendió casos de: Atentados contra la integridad sexual?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;35;ok;asignado_por_posicion
P64_11_1;Número de casos atendidos / Atentados contra la integridad sexual;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;35;ok;sin_valores
P64_12;¿La Defensoría Municipal atendió casos de: Casos sociales?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;35;ok;asignado_por_posicion
P64_12_1;Número de casos atendidos / Casos sociales;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;35;ok;sin_valores
P64_13;¿La Defensoría Municipal atendió casos de: Trabajo infantil?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;35;ok;asignado_por_posicion
P64_13_1;Número de casos atendidos / Trabajo infantil;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;35;ok;sin_valores
P64_14;¿La Defensoría Municipal atendió casos de: Riesgo de desprotección familiar?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;35;ok;asignado_por_posicion
P64_14_1;Número de casos atendidos / Riesgo de desprotección familiar;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;brindó el Servicio de;35;ok;sin_valores
P64_15;¿La Defensoría Municipal atendió casos de: Desprotección familiar?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;Defensoría;35;ok;asignado_por_posicion
P64_15_1;Número de casos atendidos / Desprotección familiar;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;el Adolescente;35;ok;sin_valores
P64_16;¿La Defensoría Municipal atendió caso de: Asesoría especializada psicológica?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;casos atendidos,;35;ok;asignado_por_posicion
P64_16_1;Número de casos atendidos / Asesoría especializada psicológica;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;35;ok;sin_valores
P64_17;¿La Defensoría Municipal atendió casos de: Asesoría especializada legal?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;35;ok;asignado_por_posicion
P64_17_1;Número de casos atendidos / Asesoría especializada legal;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;35;ok;sin_valores
P64_18;¿La Defensoría Municipal atendió casos de: Otros casos?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;35;ok;asignado_por_posicion
P64_18_1;Número de casos atendidos / Otro;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;35;ok;sin_valores
P64_18_O;Número de casos atendidos / Otro / Especifique;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;35;ok;sin_valores
P64_19;madre, padre o ambos hayan fallecido durante la emergencia sanitaria por el ¿La Defensoría Municipal atendió casos de: Niñas, niños y adolescentes cuya COVID-19?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;35;ok;asignado_por_posicion
P64_19_1;Número de casos atendidos / Niñas, niños y adolescentes cuya madre, padre o ambos hayan fallecido durante la emergencia sanitaria por el COVID-19 SALUD;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;2021;35;ok;sin_valores
VFI_P66;Municipalidad informante;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;0: No informó | 1: Informó;64;2021;35;ok;asignado_por_posicion
P66_1;¿La Municipalidad administra establecimientos de salud: Hospital / Clínica?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;64;2021;35;ok;asignado_por_posicion
P66_1_1;Establecimientos administrados por la Municipalidad / Hospital / Clínica / Número de establecimientos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;64;administra;35;ok;sin_valores
P66_2;¿La Municipalidad administra establecimientos de salud: Centro de salud?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;65;salud que funcionan;35;ok;asignado_por_posicion
P66_2_1;Establecimientos administrados por la Municipalidad / Centro de salud / Número de establecimientos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;65;en el distrito, 2022;35;ok;sin_valores
P66_3;¿La Municipalidad administra establecimientos de salud: Puesto / Posta de salud?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;65;en el distrito, 2022;35;ok;asignado_por_posicion
P66_3_1;Establecimientos administrados por la Municipalidad / Puesto / Posta de salud / Número de establecimientos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;65;en el distrito, 2022;36;ok;sin_valores
P66_4;¿La Municipalidad administra establecimientos de salud: Consultorio médico?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;65;en el distrito, 2022;36;ok;asignado_por_posicion
P66_4_1;Establecimientos administrados por la Municipalidad / Consultorio médico / Número de establecimientos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;65;en el distrito, 2022;36;ok;sin_valores
P66_5;¿La Municipalidad administra establecimientos de salud: Consultorio odontológico?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;65;en el distrito, 2022;36;ok;asignado_por_posicion
P66_5_1;Establecimientos administrados por la Municipalidad / Consultorio odontológico / Número de establecimientos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;65;en el distrito, 2022;36;ok;sin_valores
P66_6;¿La Municipalidad administra establecimientos de salud: Casa de reposo / Asilo?;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;1: Sí | 2: No;65;en el distrito, 2022;36;ok;asignado_por_posicion
P66_6_1;Establecimientos administrados por la Municipalidad / Casa de reposo / Asilo / Número de establecimientos;MÓDULO V: SERVICIOS PÚBLICOS LOCALES;;65;Municipalidad que;36;ok;sin_valores
